gvkey,datadate,portfolio_date,fyear,tic,cusip,conm,at,lt,book_equity,sales,gross_profit,operating_profit,gross_profitability,operating_profitability,asset_growth,seq,ceq,txditc,pstkrv,pstkl,pstk,sale,revt,cogs,xsga,xrd,capx,oancf,ib,dp
002269,2020-04-30,2020-10-31,2019.0,HRB,093671105,BLOCK H & R INC,5112.047,5041.006,93.056,2639.72,1096.9799999999998,352.6189999999998,0.21458722895153348,3.789320409215954,,71.041,71.041,22.015,0.0,0.0,0.0,2639.72,2639.72,1542.74,744.361,,81.685,108.961,6.156,169.536
002270,2020-12-31,2021-06-30,2020.0,VAL,G9460G101,VALARIS LIMITED,12873.2,8502.9,4388.3,1427.2,-31.399999999999864,-181.29999999999987,-0.0024391759624646445,-0.041314404211197926,,4374.6,4374.6,13.7,0.0,0.0,0.0,1427.2,1427.2,1458.6,149.9,,93.8,-251.7,-4855.5,540.8
002277,2020-10-31,2021-04-30,2020.0,BRRE,096005301,BLUE RIDGE REAL ESTATE CO,17.875,2.91,14.965,5.229,-0.27200000000000024,-1.5400000000000003,-0.01521678321678323,-0.10290678249248247,,14.965,14.965,0.0,0.0,0.0,0.0,5.229,5.229,5.501,1.268,,0.144,-0.394,-1.578,0.354
002312,2020-12-31,2021-06-30,2020.0,RHI,770323103,ROBERT HALF INC,2557.424,1352.135,1205.918,5109.0,2074.892,408.8509999999999,0.8113210793360819,0.33903714846283073,,1205.289,1205.289,0.629,0.0,0.0,0.0,5109.0,5109.0,3034.108,1666.041,,33.377,596.528,306.276,63.5
002316,2020-12-31,2021-06-30,2020.0,0141A,60899Z001,HEXION INC,4002.0,3179.0,984.0,2510.0,467.0,212.0,0.11669165417291354,0.21544715447154472,,823.0,823.0,161.0,0.0,0.0,0.0,2510.0,2510.0,2043.0,255.0,38.0,108.0,131.0,-161.0,191.0
002337,2020-12-31,2021-06-30,2020.0,RFP,76117W109,RESOLUTE FOREST PRODUCTS INC,3730.0,2648.0,1081.0,2800.0,446.0,310.0,0.1195710455764075,0.28677150786308975,,1081.0,1081.0,0.0,0.0,0.0,0.0,2800.0,2800.0,2354.0,136.0,,78.0,334.0,10.0,169.0
002342,2020-06-30,2020-12-31,2020.0,BWL.A,102565108,BOWL AMERICA INC  -CL A,28.613,6.096,23.843,17.781,2.353999999999999,1.3019999999999992,0.08227029671827488,0.05460722224552276,,22.517,22.517,1.326,0.0,0.0,0.0,17.781,17.781,15.427,1.052,,0.5,0.862,0.403,0.957
002352,2020-07-31,2021-01-31,2020.0,BRC,104674106,BRADY CORP,1142.466,279.394,881.358,1081.299,552.002,175.28099999999995,0.4831671139447476,0.19887605263695338,,863.072,863.072,18.286,0.0,0.0,0.0,1081.299,1081.299,529.297,376.721,40.662,27.277,140.977,112.369,23.437
002369,2020-12-31,2021-06-30,2020.0,BN,11271J107,BROOKFIELD CORP,343696.0,221054.0,47606.0,63537.0,19073.0,16112.0,0.05549380848191425,0.33844473385707685,,35838.0,31693.0,15913.0,4145.0,4145.0,4145.0,63537.0,63537.0,44464.0,2961.0,,9123.0,8364.0,-134.0,5853.0
002390,2020-10-31,2021-04-30,2020.0,BRID,108763103,BRIDGFORD FOODS CORP,155.283,84.037,73.58399999999999,197.97,65.03200000000001,10.586000000000013,0.4187966486994714,0.14386279626005674,,71.246,71.246,2.338,0.0,0.0,0.0,197.97,197.97,132.938,54.446,,24.482,9.917,7.323,5.514
002403,2020-12-31,2021-06-30,2020.0,BMY,110122108,BRISTOL-MYERS SQUIBB CO,118481.0,80599.0,43229.0,42518.0,34839.0,16660.0,0.29404714679990884,0.3853894376460247,,37822.0,37822.0,5407.0,0.0,0.0,0.0,42518.0,42518.0,7679.0,18179.0,22581.0,753.0,14052.0,-9015.0,10486.0
002408,2020-12-31,2021-06-30,2020.0,TU,87971M103,TELUS CORP,43332.0,30730.0,15850.0,15341.0,5631.0,5631.0,0.12995015231237883,0.35526813880126185,,12074.0,12074.0,3776.0,0.0,0.0,0.0,15341.0,15341.0,9710.0,,,2672.0,4574.0,1207.0,3028.0
002410,2020-12-31,2021-06-30,2020.0,BP,055622104,BP PLC,267654.0,182086.0,78060.0,180366.0,25328.0,4651.0,0.09462963378092612,0.05958237253394825,,71250.0,71229.0,6831.0,21.0,21.0,21.0,180366.0,180366.0,155038.0,20677.0,332.0,12306.0,12162.0,-20305.0,15297.0
002435,2020-04-30,2020-10-31,2019.0,BF.B,115637209,BROWN FORMAN CORP,5766.0,3791.0,2152.0,3363.0,2201.0,1176.0,0.3817204301075269,0.5464684014869888,,1975.0,1975.0,177.0,0.0,0.0,0.0,3363.0,3363.0,1162.0,1025.0,,119.0,724.0,827.0,74.0
002436,2020-01-31,2020-07-31,2019.0,CAL,129500104,CALERES INC,2431.707,1782.577,700.9630000000001,2921.562,1258.703,192.94299999999998,0.5176211607730701,0.2752541860269372,,645.95,645.95,55.013,0.0,0.0,0.0,2921.562,2921.562,1662.859,1065.76,,44.533,170.786,62.819,65.562
002444,2020-12-31,2021-06-30,2020.0,BC,117043109,BRUNSWICK CORP,3770.6,2260.6,1515.3,4347.5,1364.5,696.0,0.36187874608815573,0.4593149871312612,,1510.0,1510.0,5.3,0.0,0.0,0.0,4347.5,4347.5,2983.0,668.5,125.9,182.4,798.3,374.7,153.4
002448,2020-12-31,2021-06-30,2020.0,MTRN,576690101,MATERION CORP,1057.86,402.23,671.494,1176.274,223.5329999999999,75.78699999999989,0.21130678917815204,0.1128632571549409,,655.63,655.63,15.864,0.0,0.0,0.0,1176.274,1176.274,952.741,147.746,20.283,67.274,101.057,15.462,33.277
002490,2020-12-31,2021-06-30,2020.0,BRK3,08499Z004,BURLINGTON NORTHERN SANTA FE,88660.0,44656.0,58630.0,20869.0,10216.0,10216.0,0.11522670877509587,0.17424526692819375,,44004.0,44004.0,14626.0,0.0,0.0,0.0,20869.0,20869.0,10653.0,,,3063.0,7900.0,5161.0,2476.0
002497,2020-12-31,2021-06-30,2020.0,MTZ,576323109,MASTEC INC,5227.849,3222.324,2304.86,6320.975,1050.0960000000005,730.9040000000005,0.20086578629183827,0.317114271582656,,2001.922,2001.922,302.938,0.0,0.0,0.0,6320.975,6320.975,5270.879,319.192,,213.746,937.254,322.848,297.751
002519,2020-04-30,2020-10-31,2019.0,BUKS,123720104,BUTLER NATIONAL CORP,94.918,57.114,33.576,65.871,27.46999999999999,13.421999999999992,0.2894076992772708,0.399749821300929,,32.811,32.811,0.765,0.0,0.0,0.0,65.871,65.871,38.401,14.048,2.404,3.165,10.044,4.234,5.116
002526,2020-03-31,2020-09-30,2019.0,CAE,124765108,CAE INC,8483.6,5905.3,2640.2999999999997,3623.2,1389.0,814.0,0.16372766278466688,0.3082982994356702,,2489.7,2489.7,150.6,0.0,0.0,0.0,3623.2,3623.2,2234.2,575.0,137.5,283.4,567.7,311.4,305.4
002536,2020-03-31,2020-09-30,2019.0,RAMP,53815P108,LIVERAMP HOLDINGS INC,1301.889,214.377,1087.716,380.572,263.769,-140.01999999999998,0.20260483036572244,-0.1287284548540244,,1087.512,1087.512,0.204,0.0,0.0,0.0,380.572,380.572,116.803,403.789,105.981,11.711,-28.782,-125.261,32.301
002547,2020-12-31,2021-06-30,2020.0,CI,125523100,CIGNA GROUP (THE),155451.0,105065.0,59260.0,160216.0,24842.0,11252.0,0.1598059838791645,0.18987512656091798,,50321.0,50321.0,8939.0,0.0,0.0,0.0,160216.0,160216.0,135374.0,13590.0,0.0,1094.0,10350.0,8458.0,2802.0
002558,2020-12-31,2021-06-30,2020.0,CNA,126117100,CNA FINANCIAL CORP,64026.0,51319.0,12707.0,10687.0,882.0,882.0,0.013775653640708463,0.06941056110805068,,12707.0,12707.0,0.0,0.0,0.0,0.0,10687.0,10687.0,9805.0,,,23.0,1775.0,690.0,60.0
002573,2020-09-30,2021-03-31,2020.0,CSPI,126389105,CSP INC,53.645,24.111,29.534,61.793,17.619,-0.9720000000000013,0.3284369465933451,-0.03291122096566673,,29.534,29.534,0.0,0.0,0.0,0.0,61.793,61.793,44.174,18.591,2.798,0.23,0.244,-1.446,0.452
002574,2020-12-31,2021-06-30,2020.0,CSX,126408103,CSX CORP,39793.0,26683.0,20269.0,10583.0,5645.0,5645.0,0.141859120950921,0.2785041195914944,,13101.0,13101.0,7168.0,0.0,0.0,0.0,10583.0,10583.0,4938.0,,,1626.0,4263.0,2765.0,1383.0
002577,2020-12-31,2021-06-30,2020.0,CTS,126501105,CTS CORP,626.049,202.367,430.692,424.066,165.73299999999995,74.64499999999995,0.2647284797196385,0.17331410845801629,,423.682,423.682,7.01,0.0,0.0,0.0,424.066,424.066,258.333,91.088,26.517,14.858,76.783,34.686,26.67
002578,2020-12-31,2021-06-30,2020.0,TLS,87969B101,TELOS CORP/MD,183.817,56.713,127.756,179.917,67.773,11.379999999999995,0.36869821616063797,0.08907605122264313,,127.104,127.104,0.652,0.0,0.0,0.0,179.917,179.917,112.144,56.393,14.243,7.461,-2.104,1.687,5.353
002581,2020-12-31,2021-06-30,2020.0,CVV,126601103,CVD EQUIPMENT CORP,40.936,16.81,24.126,16.92,4.271000000000003,-2.8359999999999976,0.10433359390267741,-0.11754953162563199,,24.126,24.126,0.0,0.0,0.0,0.0,16.92,16.92,12.649,7.107,0.373,1.577,-1.133,-6.075,1.389
002593,2020-09-30,2021-03-31,2020.0,CBT,127055101,CABOT CORP,2781.0,1967.0,749.0,2614.0,664.0,378.0,0.23876303487953973,0.5046728971962616,,691.0,691.0,58.0,0.0,0.0,0.0,2614.0,2614.0,1950.0,286.0,57.0,200.0,377.0,-238.0,158.0
002596,2020-06-30,2020-12-31,2020.0,CACI,127190304,CACI INTL INC  -CL A,5542.472,2881.162,2874.271,5720.042,1998.9980000000005,569.3960000000004,0.3606690299923934,0.19810101413541045,,2661.175,2661.175,213.096,0.0,0.0,0.0,5720.042,5720.042,3721.044,1429.602,,72.303,518.705,321.48,108.7
002615,2020-02-29,2020-08-31,2019.0,CAMPQ,128126208,CALAMP CORP,495.805,357.886,138.04100000000003,366.107,162.96900000000002,23.753000000000014,0.32869575740462487,0.17207206554574372,,137.919,137.919,0.122,0.0,0.0,0.0,366.107,366.107,203.138,139.216,29.436,22.192,11.544,-79.304,31.987
002620,2020-12-31,2021-06-30,2020.0,0176A,62299A008,MUFG AMERICAS HOLDINGS CORP,167846.0,150567.0,17189.0,6957.0,5153.0,1966.0,0.03070076141224694,0.11437547268602014,,17189.0,17189.0,,0.0,0.0,0.0,6957.0,6957.0,1804.0,3187.0,,0.0,993.0,166.0,
002628,2020-12-31,2021-06-30,2020.0,CWT,130788102,CALIFORNIA WATER SERVICE GP,3394.248,2472.904,1197.376,794.307,246.606,246.606,0.07265409009595056,0.20595535571115506,,921.344,921.344,276.032,0.0,0.0,0.0,794.307,794.307,547.701,,,298.651,117.924,96.831,98.505
002663,2020-07-31,2021-01-31,2020.0,CPB,134429109,CAMPBELL'S CO (THE),12372.0,9803.0,3477.0,8691.0,3284.0,1673.0,0.2654380860006466,0.4811619211964337,,2563.0,2563.0,914.0,0.0,0.0,0.0,8691.0,8691.0,5407.0,1611.0,93.0,299.0,1396.0,592.0,319.0
002675,2020-12-31,2021-06-30,2020.0,MLFNF,564905107,MAPLE LEAF FOODS INC,3860.205,1927.741,2042.3799999999999,4303.722,899.319,408.65999999999997,0.23297182403525202,0.20009009097229702,,1932.464,1932.464,109.916,0.0,0.0,0.0,4303.722,4303.722,3404.403,490.659,,432.54,321.449,113.277,196.266
002696,2020-12-31,2021-06-30,2020.0,CNI,136375102,CANADIAN NATIONAL RAILWAY CO,44804.0,25153.0,27922.0,13819.0,6852.0,6852.0,0.15293277385947684,0.24539789413365803,,19651.0,19651.0,8271.0,0.0,0.0,0.0,13819.0,13819.0,6967.0,,,2863.0,6165.0,3562.0,1589.0
002698,2020-12-31,2021-06-30,2020.0,CP,13646K108,CANADIAN PAC KANSAS CITY LTD,23640.0,16321.0,10985.0,7710.0,4022.0,4022.0,0.17013536379018612,0.3661356395084206,,7319.0,7319.0,3666.0,0.0,0.0,0.0,7710.0,7710.0,3688.0,,,1671.0,2802.0,2444.0,779.0
002703,2020-12-31,2021-06-30,2020.0,CDNAF,136681202,CANADIAN TIRE CORP  -CL A,20377.1,14542.4,4621.1,14871.0,5134.4,2256.2999999999997,0.251969122200902,0.48826037090735963,,4499.1,4499.1,122.0,0.0,0.0,0.0,14871.0,14871.0,9736.6,2878.1,,307.2,2442.8,751.8,688.3
002710,2020-02-29,2020-08-31,2019.0,STZ,21036P108,CONSTELLATION BRANDS,27323.2,14848.9,12515.8,8343.5,4601.5,3025.1,0.16840999590091937,0.24170248805509836,,12131.8,12131.8,384.0,0.0,0.0,0.0,8343.5,8343.5,3742.0,1576.4,,726.5,2551.1,-11.8,324.6
002721,2020-12-31,2021-06-30,2020.0,CAJPY,138006309,CANON INC,44320.321,17645.032,25134.939,30279.869,15365.784,3242.110999999999,0.3466983914669751,0.12898821835215113,,24672.66,24672.66,462.279,0.0,0.0,0.0,30279.869,30279.869,14914.085,12123.673,2609.157,1578.255,3198.353,798.311,2182.905
002735,2020-12-31,2021-06-30,2020.0,CPTP,140430109,CAPITAL PROPERTIES INC,8.679,1.497,7.416,4.585,4.111,2.8019999999999996,0.473672082037101,0.3778317152103559,,7.182,7.182,0.234,0.0,0.0,0.0,4.585,4.585,0.474,1.309,0.0,0.0,2.067,1.983,0.093
002751,2020-06-30,2020-12-31,2020.0,CAH,14149Y108,CARDINAL HEALTH INC,40766.0,38974.0,3047.0,152922.0,7268.0,2572.0,0.17828582642398078,0.8441089596324254,,1789.0,1789.0,1258.0,0.0,0.0,0.0,152922.0,152922.0,145654.0,4696.0,,375.0,1960.0,-3696.0,917.0
002771,2020-12-31,2021-06-30,2020.0,CSL,142339100,CARLISLE COS INC,5866.4,3328.7,2711.6,4245.2,1420.1999999999998,739.4999999999998,0.242090549570435,0.27271721492845546,,2537.7,2537.7,173.9,0.0,0.0,0.0,4245.2,4245.2,2825.0,680.7,54.8,95.5,696.7,324.2,224.2
002777,2020-12-31,2021-06-30,2020.0,TCCMF,885933101,THREE CROWNS CRITCL MTLS INC,3.458,0.024,3.434,0.0,0.0,-0.638,0.0,-0.18578916715200933,,3.434,3.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,,0.341,-0.634,-0.628,0.0
002783,2020-12-31,2021-06-30,2020.0,DUK8,26499B009,PROGRESS ENERGY INC,58624.0,42383.0,20633.0,10627.0,3629.0,3629.0,0.061902974890829694,0.1758832937527262,,16237.0,16237.0,4396.0,0.0,0.0,0.0,10627.0,10627.0,6998.0,,,3488.0,3177.0,1045.0,1818.0
002787,2020-06-30,2020-12-31,2020.0,CRS,144285103,CARPENTER TECHNOLOGY CORP,3227.2,1781.5,1575.9,2181.1,482.5999999999999,281.5999999999999,0.14954139811601386,0.1786915413414556,,1445.7,1445.7,130.2,0.0,0.0,0.0,2181.1,2181.1,1698.5,201.0,28.0,171.4,231.8,1.5,123.9
002807,2020-04-30,2020-10-31,2019.0,CASY,147528103,CASEYS GENERAL STORES INC,3943.892,2300.687,2078.803,8112.296,2144.684,646.6410000000003,0.5437988667032465,0.3110641075657483,,1643.205,1643.205,435.598,0.0,0.0,0.0,8112.296,8112.296,5967.612,1498.043,0.0,438.977,504.314,263.846,251.174
002817,2020-12-31,2021-06-30,2020.0,CAT,149123101,CATERPILLAR INC,78324.0,62946.0,15749.0,41748.0,14384.0,8327.0,0.18364741330881978,0.5287319829830466,,15331.0,15331.0,418.0,0.0,0.0,0.0,41748.0,41748.0,27364.0,6057.0,1415.0,2115.0,6327.0,2998.0,2433.0
002818,2020-01-31,2020-07-31,2019.0,CATO,149205106,CATO CORP  -CL A,684.976,368.462,316.514,825.335,316.42900000000003,52.656000000000006,0.4619563313167177,0.16636230940811467,,316.514,316.514,0.0,0.0,0.0,0.0,825.335,825.335,508.906,263.773,0.0,8.306,53.396,35.897,15.485
002820,2020-03-31,2020-09-30,2019.0,CVCO,149568107,CAVCO INDUSTRIES INC,810.431,202.845,614.881,1061.774,238.40099999999984,95.68999999999983,0.29416569701800627,0.15562360847058185,,607.586,607.586,7.295,0.0,0.0,0.0,1061.774,1061.774,823.373,142.711,,14.34,101.737,75.066,5.783
002829,2020-10-31,2021-04-30,2020.0,RFIL,749552105,R F INDUSTRIES LTD,40.822,8.758,32.064,43.044,12.579999999999998,0.6539999999999981,0.3081671647640977,0.02039670658682629,,32.064,32.064,0.0,0.0,0.0,0.0,43.044,43.044,30.464,11.926,1.989,0.235,4.547,-0.081,1.014
002849,2020-12-31,2021-06-30,2020.0,BBVA1,05946K002,BBVA COMPASS BANCSHARES INC,102756.203,91064.841,11432.389,4173.7,2737.067,1146.834,0.026636513612711053,0.10031446620649456,,11661.864,11432.389,,229.475,230.0,229.475,4173.7,4173.7,1436.633,1590.233,,151.176,1466.034,-1863.711,330.584
002852,2020-12-31,2021-06-30,2020.0,CTNR,15459P108,CENTRAL NATURAL RES INC,5.751,0.0,5.751,0.374,0.161,-0.46099999999999997,0.027995131281516258,-0.08015997217875151,,5.751,5.751,0.0,0.0,0.0,0.0,0.374,0.374,0.213,0.622,,,,0.739,0.205
002884,2020-12-31,2021-06-30,2020.0,LUMN,550241103,LUMEN TECHNOLOGIES INC,59394.0,48232.0,14504.0,20712.0,12153.0,8721.0,0.20461662794221638,0.6012824048538334,,11162.0,11162.0,3342.0,0.0,0.0,0.0,20712.0,20712.0,8559.0,3432.0,,3729.0,6524.0,-1232.0,4710.0
002940,2020-12-31,2021-06-30,2020.0,MGLN,559079207,MAGELLAN HEALTH INC,3359.855,1456.821,1877.074,4577.531,120.79100000000017,120.79100000000017,0.03595125384875245,0.06435068622760752,,1869.972,1869.972,7.102,0.0,0.0,0.0,4577.531,4577.531,4456.74,,0.0,75.48,179.505,4.046,98.387
002942,2020-07-31,2021-01-31,2020.0,CMD,138098108,CANTEL MEDICAL CORP,2071.754,1342.155,779.1320000000001,1016.048,525.986,164.517,0.253884389748976,0.2111542075027081,,729.599,729.599,49.533,0.0,0.0,0.0,1016.048,1016.048,490.062,361.469,32.372,33.796,136.857,13.708,63.402
002960,2020-12-31,2021-06-30,2020.0,CHE,16359R103,CHEMED CORP,1434.911,533.711,921.864,2079.583,701.3860000000002,371.1680000000002,0.48880104759110504,0.4026277194900768,,901.2,901.2,20.664,0.0,0.0,0.0,2079.583,2079.583,1378.197,330.218,,58.831,489.289,319.466,56.583
002968,2020-12-31,2021-06-30,2020.0,JPM,46625H100,JPMORGAN CHASE & CO,3386071.0,3106717.0,249291.0,129503.0,102063.0,62626.0,0.030142014151504797,0.25121644985177966,,279354.0,249291.0,,30063.0,30063.0,30063.0,129503.0,129503.0,27440.0,39437.0,,0.0,-79910.0,29131.0,8614.0
002986,2020-12-31,2021-06-30,2020.0,CPK,165303108,CHESAPEAKE UTILITIES CORP,1932.487,1235.402,902.4730000000001,488.198,176.57399999999996,176.57399999999996,0.09137137791871301,0.19565571490781436,,697.085,697.085,205.388,0.0,0.0,0.0,488.198,488.198,311.624,,,165.511,158.916,70.642,58.117
002990,2020-12-31,2021-06-30,2020.0,IMNN,15117N701,IMUNON INC,37.527,18.916,18.611,0.5,-18.13,-18.13,-0.4831188211154635,-0.9741550695825049,,18.611,18.611,0.0,0.0,0.0,0.0,0.5,0.5,18.63,,13.715,0.019,-15.619,-21.484,0.357
002991,2020-12-31,2021-06-30,2020.0,CVX,166764100,CHEVRON CORP,239790.0,107064.0,144257.0,94471.0,20056.0,14426.0,0.08363985153676133,0.10000207962178612,,131688.0,131688.0,12569.0,0.0,0.0,0.0,94471.0,94471.0,74415.0,5630.0,435.0,8922.0,10577.0,-5543.0,19508.0
002999,2020-12-31,2021-06-30,2020.0,CVR,168088102,CHICAGO RIVET & MACHINE CO,31.238,2.532,29.717,27.591,6.2620000000000005,1.2630000000000008,0.20046097701517385,0.04250092539623787,,28.706,28.706,1.011,0.0,0.0,0.0,27.591,27.591,21.329,4.999,,0.824,0.624,0.05,1.347
003026,2020-12-31,2021-06-30,2020.0,CHD,171340102,CHURCH & DWIGHT INC,7414.5,4394.1,3727.7,4895.8,2380.3,1098.8000000000002,0.32103311079641245,0.29476620972717765,,3020.4,3020.4,707.3,0.0,0.0,0.0,4895.8,4895.8,2515.5,1281.5,102.6,98.9,990.3,785.9,166.1
003028,2020-12-31,2021-06-30,2020.0,CHDN,171484108,CHURCHILL DOWNS INC,2686.4,2319.3,581.0,1054.0,286.4,171.59999999999997,0.1066110780226325,0.29535283993115313,,367.1,367.1,213.9,0.0,0.0,0.0,1054.0,1054.0,767.6,114.8,0.0,234.2,141.9,13.5,92.9
003039,2020-12-31,2021-06-30,2020.0,CIN1,172070005,DUKE ENERGY OHIO INC,10025.0,6090.0,4916.0,1858.0,659.0,659.0,0.0657356608478803,0.1340520748576078,,3935.0,3935.0,981.0,0.0,0.0,0.0,1858.0,1858.0,1199.0,,,834.0,575.0,252.0,278.0
003062,2020-05-31,2020-11-30,2019.0,CTAS,172908105,CINTAS CORP,7669.885,4434.683,3623.7810000000004,7085.12,3448.153,1432.3209999999997,0.4495703651358527,0.39525594951792054,,3235.202,3235.202,388.579,0.0,0.0,0.0,7085.12,7085.12,3636.967,2015.832,,230.289,1291.483,876.36,235.905
003105,2020-12-31,2021-06-30,2020.0,IHRT,45174J509,IHEARTMEDIA INC,9202.961,8152.144,1598.944,2948.218,1785.07,415.40099999999984,0.19396691999455393,0.2597970910801128,,1042.467,1042.467,556.477,0.0,0.0,0.0,2948.218,2948.218,1163.148,1369.669,,85.205,215.945,-1914.699,402.929
003107,2020-12-31,2021-06-30,2020.0,CLF,185899101,CLEVELAND-CLIFFS INC,16771.0,13692.0,2063.0,5354.0,662.0,418.0,0.039472899648202255,0.20261754726127,,2756.0,2018.0,45.0,738.0,738.0,738.0,5354.0,5354.0,4692.0,244.0,,525.0,-258.0,-123.0,314.0
003121,2020-06-30,2020-12-31,2020.0,CLX,189054109,CLOROX CO/DE,6213.0,5305.0,970.0,6721.0,3230.0,1441.0,0.5198776758409785,1.4855670103092784,,908.0,908.0,62.0,0.0,0.0,0.0,6721.0,6721.0,3491.0,1789.0,145.0,254.0,1546.0,939.0,180.0
003134,2020-06-30,2020-12-31,2020.0,FMYR,30705R303,FAMILY ROOM ENTMT CORP,5.746,1.067,4.663,1.946,0.6399999999999999,0.1469999999999999,0.11138183083884438,0.0315247694617199,,4.679,4.663,0.0,0.016,0.016,0.016,1.946,1.946,1.306,0.493,,0.009,0.004,0.065,0.066
003138,2020-12-31,2021-06-30,2020.0,COKE,191098102,COCA COLA CONSOLIDATED INC,3222.45,2709.46,652.413,5007.357,1929.8290000000002,499.86800000000017,0.5988701143539854,0.7661833838381519,,512.99,512.99,139.423,0.0,0.0,0.0,5007.357,5007.357,3077.528,1429.961,,202.034,494.461,172.493,182.102
003144,2020-12-31,2021-06-30,2020.0,KO,191216100,COCA-COLA CO,87296.0,66012.0,21132.0,33014.0,21103.0,11359.0,0.24174074413489735,0.5375260268786675,,19299.0,19299.0,1833.0,0.0,0.0,0.0,33014.0,33014.0,11911.0,9744.0,,1177.0,9844.0,7747.0,1522.0
003153,2020-12-31,2021-06-30,2020.0,CDE,192108504,COEUR MINING INC,1403.977,710.498,727.681,785.461,345.12600000000003,246.72500000000002,0.24582026628641354,0.33905653713646505,,693.479,693.479,34.202,0.0,0.0,0.0,785.461,785.461,440.335,98.401,,99.279,148.709,25.627,143.141
